tconst,label,title_len,title_word_count,title_has_digit,title_has_colon,title_has_question,title_upper_ratio,has_original_title,runtime_missing,votes_missing,start_missing,end_missing,startYear,year_span,numVotes_log1p,num_directors,num_unique_directors,num_writers,num_unique_writers,is_auteur,director_hit_rate,writer_hit_rate,canonical_title_hit_rate,title_group_size_train,title_unique_years_train,title_conflicting_years,title_sim_to_hit,title_sim_to_non_hit,title_sim_margin,genre_match_flag,genre_token_count,genre_center_year,genre_center_runtime,genre_center_rating,is_action,is_comedy,is_drama,is_thriller,is_horror,is_romance,is_adventure,is_animation,is_crime,is_fantasy,is_sci_fi,is_mystery,is_biography,is_documentary,rt_match_flag,rt_tomatometer_rating,rt_audience_rating,rt_tomatometer_count,rt_audience_count,rt_certified_fresh,rt_high,rt_score_gap,rt_score_gap_abs,rt_popularity_log1p,oscar_was_nominated,oscar_was_winner,oscar_num_nominations,oscar_num_wins
tt0301083,1.0,33.0,5.0,0.0,0.0,0.0,0.15151515151515152,1.0,0.0,0.0,0.0,1.0,2000,0.0,7.360739903058278,1.0,1.0,2.0,2.0,0.0,0.525065963060686,0.525065963060686,0.5013192612137203,1.0,1.0,0.0,0.1029180029886037,0.10162298179487161,0.0012950211937320794,1,5.0,2005.0,91.0,6.1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt6290418,0.0,15.0,4.0,0.0,0.0,0.0,0.26666666666666666,1.0,0.0,0.0,0.0,1.0,2018,0.0,8.490782809176224,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.027565294820526963,0.041033715786192436,-0.013468420965665473,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1366687,0.0,19.0,5.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,1.0,2009,0.0,7.394493107219038,1.0,1.0,10.0,10.0,0.0,0.4774469154416384,0.49893202663651215,0.5013192612137203,1.0,1.0,0.0,0.2112417150684498,0.1907259475639284,0.020515767504521387,1,3.0,2005.0,93.0,6.1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0083743,1.0,10.0,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1998,0.0,6.92951677076365,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.061871784931855446,0.010047336352498838,0.051824448579356606,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt3526408,0.0,10.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,1.0,2014,0.0,7.482681828154651,1.0,1.0,4.0,4.0,0.0,0.5013192612137203,0.49535117477069984,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,4.0,2006.0,90.0,6.1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0304669,0.0,18.0,4.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2002,0.0,10.90362298610533,1.0,1.0,7.0,7.0,0.0,0.5013192612137203,0.49197790852029705,0.5013192612137203,1.0,1.0,0.0,0.2314096469884875,0.2516968851606475,-0.020287238172159966,1,3.0,2007.0,91.0,6.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,55,42.0,114,202429.0,0.0,0.0,13.0,13.0,4.74493212836325,0,0,0,0
tt0130529,1.0,31.0,5.0,0.0,0.0,0.0,0.16129032258064516,1.0,0.0,0.0,0.0,1.0,1988,0.0,7.114769448366463,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.01592191893594988,0.007125276637081021,0.00879664229886886,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0048947,1.0,9.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,1956,0.0,9.018210874191142,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.5441352842408251,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,4.0,2000.5,98.0,6.4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,90,78.0,10,13698.0,0.0,1.0,12.0,12.0,2.3978952727983707,1,1,2,1
tt0758771,0.0,6.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2007,0.0,9.430679995957659,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.005149700665224759,-0.005149700665224759,1,4.0,1999.0,93.5,5.949999999999999,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,21,52.0,19,8223.0,0.0,0.0,-31.0,31.0,2.995732273553991,0,0,0,0
tt0092651,1.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,1989,0.0,7.62608275807238,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.525065963060686,0.5013192612137203,1.0,1.0,0.0,0.8394027129175912,0.8699474558222345,-0.030544742904643374,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0436613,1.0,10.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,2005,0.0,9.222466551774023,2.0,2.0,1.0,1.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,1,0,1,0
tt1582507,0.0,30.0,7.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,2012,0.0,8.558574374255356,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.2770086986977641,0.2692033158348671,0.0078053828628970034,1,3.0,2011.0,93.0,5.7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,12,41.0,65,57323.0,0.0,0.0,-29.0,29.0,4.189654742026425,0,0,0,0
tt0073155,1.0,30.0,5.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1975,0.0,8.234830280442056,1.0,1.0,2.0,2.0,0.0,0.525065963060686,0.5131926121372031,0.5013192612137203,1.0,1.0,0.0,0.04092145048381833,0.03728430925248199,0.0036371412313363424,1,2.0,1997.5,95.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0816442,1.0,14.0,3.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,1.0,2013,0.0,11.788911909423438,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.48938308832767935,0.5013192612137203,1.0,1.0,0.0,0.15587907286925456,0.1545070128301134,0.0013720600391411708,1,2.0,1987.5,95.5,6.300000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47,73.0,146,50157.0,0.0,0.0,-26.0,26.0,4.990432586778736,1,0,1,0
tt2192016,1.0,14.0,3.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,0.0,0.0,1.0,2014,0.0,8.726643415598444,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.525065963060686,2.0,2.0,1.0,0.14719314491963623,0.16377462402203224,-0.01658147910239602,1,2.0,2004.0,99.0,6.45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0458050,1.0,13.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,2001,0.0,8.158229916959494,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1999.0,95.0,6.2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0493393,1.0,14.0,3.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,2005,0.0,8.323122887587735,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.06005528181449035,0.03782927973567919,0.02222600207881116,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt8284860,0.0,29.0,6.0,0.0,0.0,0.0,0.13793103448275862,1.0,0.0,0.0,0.0,1.0,1998,0.0,8.605212987150617,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.36000722786171135,0.3860602205436972,-0.026052992681985854,1,6.0,2008.0,92.0,5.9,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2466684,1.0,14.0,2.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,1998,0.0,7.824845691026856,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0058463429316782094,0.005557290257669042,0.00028905267400916763,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt11692986,0.0,6.0,1.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2020,0.0,7.003065458786462,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt4126568,0.0,22.0,5.0,1.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,2017,0.0,8.368693183097793,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.01844426988695199,0.009893829793780668,0.008550440093171323,1,4.0,2005.0,91.5,5.800000000000001,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,25,14.0,8,212.0,0.0,0.0,11.0,11.0,2.1972245773362196,0,0,0,0
tt3563262,0.0,11.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,2017,0.0,9.001839097398843,1.0,1.0,2.0,2.0,0.0,0.5779378932413233,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1999.0,95.0,6.2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,21,33.0,52,234.0,0.0,0.0,-12.0,12.0,3.970291913552122,0,0,0,0
tt0817177,1.0,7.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,1.0,2010,0.0,11.376807873872647,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,55,78.0,75,20144.0,0.0,0.0,-23.0,23.0,4.330733340286331,0,0,0,0
tt1510274,0.0,25.0,5.0,1.0,0.0,0.0,0.04,1.0,0.0,0.0,0.0,1.0,2010,0.0,8.425004761123944,1.0,1.0,1.0,1.0,1.0,0.4774469154416384,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.002882830326112823,0.0058557312376375445,-0.0029729009115247217,1,2.0,2006.5,92.0,6.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1666186,0.0,13.0,2.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,2010,0.0,10.783840177604654,2.0,2.0,2.0,2.0,0.0,0.45574478292156395,0.40105540897097625,0.5013192612137203,1.0,1.0,0.0,0.0,0.007160806164028884,-0.007160806164028884,1,2.0,2009.0,91.0,5.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,29.0,90,75116.0,0.0,0.0,-25.0,25.0,4.51085950651685,0,0,0,0
tt0117690,1.0,17.0,4.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,1.0,1996,0.0,7.925157512224703,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5358599184456705,0.5013192612137203,1.0,1.0,0.0,0.021286837329533275,0.012479885852882825,0.00880695147665045,1,2.0,2000.5,98.0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69,87.0,16,1800.0,0.0,0.0,-18.0,18.0,2.833213344056216,0,0,0,0
tt3625516,0.0,10.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2015,0.0,6.933423025730715,1.0,1.0,1.0,1.0,1.0,0.4774469154416384,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2011.0,93.0,5.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0048488,1.0,21.0,4.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,1.0,1955,0.0,7.856319571406588,1.0,1.0,2.0,2.0,0.0,0.5011993283761094,0.5239865675221875,0.5013192612137203,1.0,1.0,0.0,0.26769503522529564,0.231324915929697,0.036370119295598635,1,3.0,1993.0,92.0,6.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0086477,1.0,18.0,3.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1997,0.0,7.005789019253503,1.0,1.0,3.0,3.0,0.0,0.5466538738306549,0.5315423362916767,0.5013192612137203,1.0,1.0,0.0,0.19082308476280557,0.18383961140883617,0.006983473353969399,1,4.0,2006.0,90.5,6.05,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1966385,0.0,19.0,4.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,1.0,2016,0.0,7.761744984658913,1.0,1.0,1.0,1.0,1.0,0.525065963060686,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.07704975411990293,0.05646316015694823,0.020586593962954702,1,4.0,2003.5,92.5,6.05,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1125254,1.0,30.0,6.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1991,0.0,8.845201135339584,1.0,1.0,4.0,4.0,0.0,0.5013192612137203,0.5072559366754616,0.5013192612137203,1.0,1.0,0.0,0.019837281760366646,0.007873420157746443,0.011963861602620203,1,3.0,2011.0,90.0,5.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt5700176,0.0,10.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1997,0.0,8.220941168281389,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.49336181262302636,0.5013192612137203,1.0,1.0,0.0,0.02295339504335135,0.04891720864078691,-0.02596381359743556,1,3.0,2008.0,93.0,6.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt4744086,0.0,5.0,2.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,2016,0.0,8.631771096123673,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.48938308832767935,0.5013192612137203,1.0,1.0,0.0,0.010056312522728329,0.012239935903693598,-0.002183623380965269,1,2.0,2000.5,94.0,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0114863,1.0,12.0,2.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1995,0.0,8.806873266530692,1.0,1.0,6.0,6.0,0.0,0.5466538738306549,0.5484618935976499,0.5013192612137203,1.0,1.0,0.0,0.002882830326112823,0.0018629508179263642,0.0010198795081864586,1,2.0,1987.5,95.5,6.300000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0120753,0.0,24.0,4.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2000,0.0,9.969743348313193,1.0,1.0,2.0,2.0,0.0,0.5935698231212743,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.10652212157025266,0.116351554425776,-0.009829432855523332,1,3.0,2008.0,93.0,6.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,25,68.0,44,11380.0,0.0,0.0,-43.0,43.0,3.8066624897703196,0,0,0,0
tt0055972,1.0,20.0,3.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1962,0.0,8.531490496117062,1.0,1.0,2.0,2.0,0.0,0.5011993283761094,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.05449895124092223,0.0541983671187887,0.00030058412213353203,1,3.0,2008.0,92.0,6.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,100,77.0,6,1416.0,0.0,1.0,23.0,23.0,1.9459101490553132,0,0,0,0
tt0105750,1.0,16.0,4.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,1.0,1992,0.0,8.604471199523298,1.0,1.0,2.0,2.0,0.0,0.6010554089709763,0.5511873350923483,0.5013192612137203,1.0,1.0,0.0,0.03868282671023894,0.011536609811124617,0.027146216899114325,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0058586,1.0,18.0,5.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1964,0.0,10.218882063554444,1.0,1.0,5.0,5.0,0.0,0.5011993283761094,0.49645500383139485,0.5013192612137203,1.0,1.0,0.0,0.2133139058146599,0.22455285013651358,-0.011238944321853683,1,2.0,2006.5,92.0,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,93,87.0,30,17936.0,0.0,1.0,6.0,6.0,3.4339872044851463,0,0,0,0
tt0117891,0.0,33.0,7.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,1996,0.0,8.48301573961465,1.0,1.0,4.0,4.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.060658931432554304,0.0432186004210426,0.017440331011511705,1,5.0,1999.0,93.0,6.1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,12,77.0,25,14691.0,0.0,0.0,-65.0,65.0,3.258096538021482,0,0,0,0
tt1403981,1.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,2010,0.0,11.871389806980877,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.03185758424893811,0.020793676555207072,0.011063907693731036,1,2.0,1997.5,95.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,27,69.0,138,411586.0,0.0,0.0,-42.0,42.0,4.9344739331306915,0,0,0,0
tt0311041,1.0,13.0,2.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,1998,0.0,6.98100574072173,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.009961345224826803,0.005838872529101291,0.004122472695725512,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0337674,0.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,2003,0.0,6.92951677076365,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0052072774837931156,0.005809711052814325,-0.0006024335690212098,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0024902,0.0,10.0,2.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,1934,0.0,7.344072850573066,1.0,1.0,1.0,1.0,1.0,0.45574478292156395,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.020086807351094835,0.024840378837098703,-0.004753571486003867,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0049601,1.0,8.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,1956,0.0,7.916078096302786,1.0,1.0,1.0,1.0,1.0,0.525065963060686,0.5466538738306549,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt9110902,1.0,22.0,4.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,1.0,2019,0.0,7.601901959875166,2.0,2.0,5.0,5.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.10054636472289699,0.07738989285265227,0.02315647187024472,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0221889,0.0,19.0,2.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,2000,0.0,8.212568398234145,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.012241429785619295,0.008318589529368724,0.0039228402562505715,1,3.0,2005.0,93.0,6.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,37,33.0,59,3185.0,0.0,0.0,4.0,4.0,4.0943445622221,0,0,0,0
tt1477076,0.0,21.0,4.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.0,0.0,0.0,1.0,1997,0.0,11.470602344323707,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.10504772220247868,0.11277942424795039,-0.007731702045471703,1,3.0,2008.0,91.0,6.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0388285,0.0,18.0,3.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,2004,0.0,8.198089248956116,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.22071728042995492,0.2280292811463685,-0.00731200071641358,1,2.0,2000.5,94.0,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61.0,5,13032.0,0.0,0.0,-61.0,61.0,1.791759469228055,0,0,0,0
tt0091560,0.0,26.0,3.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,1.0,1997,0.0,7.334981878871814,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0168695935781655,-0.0168695935781655,1,1.0,2013.0,89.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0084591,1.0,13.0,2.0,0.0,0.0,0.0,0.15384615384615385,1.0,0.0,0.0,0.0,1.0,1983,0.0,7.095064377287131,1.0,1.0,3.0,3.0,0.0,0.525065963060686,0.5085082788421093,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,1,0,2,0
tt0039370,1.0,21.0,4.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,1947,0.0,7.83002808253384,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.5164307987526985,0.5013192612137203,1.0,1.0,0.0,0.2414271167329098,0.24301799427397702,-0.0015908775410672094,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,1,1,2,1
tt2327239,0.0,26.0,3.0,0.0,0.0,0.0,0.11538461538461539,1.0,0.0,0.0,0.0,1.0,2012,0.0,7.9420068084898565,1.0,1.0,1.0,1.0,1.0,0.5228863140988872,0.5228863140988872,0.5013192612137203,1.0,1.0,0.0,0.0027904459667333977,0.0029278656188187722,-0.00013741965208537458,1,2.0,1999.0,94.5,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2452244,0.0,17.0,4.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,1.0,2019,0.0,11.113998933701646,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.49336181262302636,0.5013192612137203,1.0,1.0,0.0,0.0230722996041267,0.03417922839356506,-0.01110692878943836,1,4.0,2000.5,94.0,6.15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,70,48.0,164,2686.0,0.0,0.0,22.0,22.0,5.10594547390058,0,0,0,0
tt7249854,0.0,21.0,4.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.0,0.0,0.0,1.0,2017,0.0,7.21890970761906,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5131926121372031,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2005.0,93.5,5.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0116480,1.0,6.0,1.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1996,0.0,7.351799869057777,1.0,1.0,3.0,3.0,0.0,0.5466538738306549,0.5243463660350204,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1999.0,96.0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0421729,0.0,19.0,5.0,1.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,1.0,2006,0.0,8.537127767053846,1.0,1.0,2.0,2.0,0.0,0.45574478292156395,0.45574478292156395,0.5013192612137203,1.0,1.0,0.0,0.0353394527261629,0.055998259325650473,-0.020658806599487572,1,2.0,1999.0,92.5,6.05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,58.0,72,564724.0,0.0,0.0,-52.0,52.0,4.290459441148391,0,0,0,0
tt0978797,0.0,23.0,5.0,1.0,0.0,0.0,0.17391304347826086,1.0,0.0,0.0,0.0,1.0,2006,0.0,7.570443252057374,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.4854043640323324,0.5013192612137203,1.0,1.0,0.0,0.01670540684850467,0.01738488125732973,-0.00067947440882506,1,1.0,2013.0,89.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
