tconst,label,title_len,title_word_count,title_has_digit,title_has_colon,title_has_question,title_upper_ratio,has_original_title,runtime_missing,votes_missing,start_missing,end_missing,startYear,year_span,numVotes_log1p,num_directors,num_unique_directors,num_writers,num_unique_writers,is_auteur,director_hit_rate,writer_hit_rate,canonical_title_hit_rate,title_group_size_train,title_unique_years_train,title_conflicting_years,title_sim_to_hit,title_sim_to_non_hit,title_sim_margin,genre_match_flag,genre_token_count,genre_center_year,genre_center_runtime,genre_center_rating,is_action,is_comedy,is_drama,is_thriller,is_horror,is_romance,is_adventure,is_animation,is_crime,is_fantasy,is_sci_fi,is_mystery,is_biography,is_documentary,rt_match_flag,rt_tomatometer_rating,rt_audience_rating,rt_tomatometer_count,rt_audience_count,rt_certified_fresh,rt_high,rt_score_gap,rt_score_gap_abs,rt_popularity_log1p,oscar_was_nominated,oscar_was_winner,oscar_num_nominations,oscar_num_wins
tt0079590,1.0,20.0,3.0,0.0,0.0,0.0,0.15,1.0,0.0,0.0,0.0,1.0,1978,0.0,7.922261058353247,1.0,1.0,3.0,3.0,0.0,0.5466538738306549,0.5602462620932278,0.5013192612137203,1.0,1.0,0.0,0.011563852857895563,0.007248047384042096,0.004315805473853467,1,2.0,1997.5,95.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2924472,1.0,13.0,2.0,0.0,0.0,0.0,0.15384615384615385,1.0,0.0,0.0,0.0,1.0,2013,0.0,8.786609455061125,1.0,1.0,2.0,2.0,0.0,0.5663645749684525,0.5663645749684525,0.5013192612137203,1.0,1.0,0.0,0.009348658176498718,0.005768244262192089,0.003580413914306629,1,3.0,2008.0,92.0,6.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0362227,1.0,12.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2004,0.0,12.982277982724113,1.0,1.0,3.0,3.0,0.0,0.5935698231212743,0.5150435838746037,0.5013192612137203,1.0,1.0,0.0,0.22007683115368293,0.23009226624729395,-0.010015435093611025,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,61,74.0,206,407867.0,0.0,0.0,-13.0,13.0,5.332718793265369,0,0,0,0
tt1964624,1.0,12.0,3.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2012,0.0,10.35736179985198,1.0,1.0,2.0,2.0,0.0,0.479408053229322,0.49036365722152114,0.5013192612137203,1.0,1.0,0.0,0.2506553867671275,0.2535065097665809,-0.0028511229994533926,1,3.0,2008.0,93.0,6.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0318034,1.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,2002,0.0,9.90518610917171,1.0,1.0,4.0,4.0,0.0,0.5466538738306549,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.004356528143134162,0.0019267895594348018,0.00242973858369936,1,4.0,2005.0,93.0,6.15,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt7178640,0.0,17.0,1.0,0.0,0.0,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,1.0,2020,0.0,9.104201775914515,1.0,1.0,1.0,1.0,1.0,0.45574478292156395,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,4.0,2002.0,93.5,5.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1979319,1.0,30.0,5.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2012,0.0,10.118114944081999,1.0,1.0,3.0,3.0,0.0,0.525065963060686,0.5322619333173423,0.5013192612137203,1.0,1.0,0.0,0.014928809360394405,0.003558188146418752,0.011370621213975652,1,5.0,1999.0,95.0,6.2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0054393,0.0,9.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,1996,0.0,7.822845290279774,1.0,1.0,2.0,2.0,0.0,0.45574478292156395,0.47847205564883666,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2012.0,91.0,5.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0056868,1.0,10.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1963,0.0,8.76732914779405,1.0,1.0,2.0,2.0,0.0,0.5228863140988872,0.5466538738306549,0.5013192612137203,1.0,1.0,0.0,0.007290629495972995,0.003442955301509813,0.0038476741944631822,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,100,84.0,14,2691.0,0.0,1.0,16.0,16.0,2.70805020110221,0,0,0,0
tt0090565,1.0,41.0,6.0,0.0,0.0,0.0,0.0975609756097561,1.0,0.0,0.0,0.0,1.0,1987,0.0,7.862497197230545,1.0,1.0,2.0,2.0,0.0,0.6306068601583114,0.5659630606860158,0.5013192612137203,1.0,1.0,0.0,0.13722482216923831,0.09610918129311417,0.04111564087612414,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0054248,1.0,22.0,4.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,1.0,1960,0.0,9.808847148382007,1.0,1.0,7.0,7.0,0.0,0.6010554089709763,0.5510998963733019,0.5013192612137203,1.0,1.0,0.0,0.05887883476197415,0.02959710414349963,0.029281730618474517,1,3.0,1999.0,92.0,6.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0307692,0.0,25.0,5.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,1.0,2004,0.0,6.957497370876951,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.014590827133563775,0.013256735386266306,0.0013340917472974695,1,4.0,2003.5,95.5,6.300000000000001,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0030241,1.0,7.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,1997,0.0,9.664405149920409,1.0,1.0,3.0,3.0,0.0,0.6560822491129106,0.5503957783641161,0.5013192612137203,1.0,1.0,0.0,0.010189963659945744,0.0037123694759815698,0.0064775941839641735,1,2.0,2000.5,94.0,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0027438,1.0,31.0,6.0,0.0,0.0,0.0,0.12903225806451613,1.0,0.0,0.0,0.0,1.0,1936,0.0,8.475120414994329,1.0,1.0,3.0,3.0,0.0,0.6010554089709763,0.5092348284960422,0.5013192612137203,1.0,1.0,0.0,0.34518530724039537,0.3408352915692258,0.004350015671169549,1,4.0,1993.0,94.5,6.050000000000001,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,1,1,3,1
tt2381249,1.0,31.0,4.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,1.0,2015,0.0,12.787388419301982,1.0,1.0,3.0,3.0,0.0,0.525065963060686,0.5315423362916767,0.5013192612137203,1.0,1.0,0.0,0.010552786098179463,0.009961166122489094,0.0005916199756903686,1,3.0,1999.0,93.0,5.8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,93,87.0,311,92847.0,1.0,1.0,6.0,6.0,5.7430031878094825,0,0,0,0
tt0059712,1.0,13.0,3.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,1965,0.0,8.67008593751938,1.0,1.0,2.0,2.0,0.0,0.5466538738306549,0.5239865675221875,0.5013192612137203,1.0,1.0,0.0,0.10862795317221166,0.08276230548442025,0.025865647687791413,1,3.0,1996.0,95.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,72,78.0,18,1170.0,0.0,0.0,-6.0,6.0,2.9444389791664403,1,1,8,2
tt0248661,0.0,5.0,3.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,2001,0.0,7.1770187659099,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,1996.0,92.0,6.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1176252,0.0,6.0,1.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2009,0.0,8.537387898701757,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.525065963060686,2.0,2.0,1.0,0.00288283032611282,0.0029278656188187753,-4.503529270595509e-05,1,4.0,2005.0,92.5,5.75,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,90,83.0,127,74257.0,1.0,1.0,7.0,7.0,4.852030263919617,0,0,0,0
tt2620736,0.0,8.0,2.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0,2013,0.0,8.869960510523953,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0032184399587242046,0.0029278656188187753,0.00029057433990542936,1,3.0,2011.0,93.0,5.7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,76,36.0,21,1312.0,0.0,1.0,40.0,40.0,3.091042453358316,0,0,0,0
tt4729990,0.0,5.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,2016,0.0,7.013915474810528,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2005.0,93.0,6.1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,91,56.0,23,571.0,0.0,1.0,35.0,35.0,3.1780538303479458,0,0,0,0
tt0067595,1.0,9.0,2.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,1971,0.0,7.884199933676039,1.0,1.0,4.0,4.0,0.0,0.5013192612137203,0.49535117477069984,0.5013192612137203,1.0,1.0,0.0,0.2559290271073915,0.2618144443335529,-0.005885417226161371,1,4.0,2007.5,90.0,6.15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt9382596,0.0,23.0,5.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,1.0,2019,0.0,8.423710357320969,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.13138508208490543,0.1416027083447325,-0.010217626259827056,1,4.0,2005.0,91.5,5.75,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0304120,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2002,0.0,7.515344571180436,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2008.0,93.0,6.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,80,52.0,5,1819.0,0.0,1.0,28.0,28.0,1.791759469228055,0,0,0,0
tt0433386,0.0,12.0,3.0,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2006,0.0,10.79392700081985,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.45118733509234826,0.5013192612137203,1.0,1.0,0.0,0.15833047284231858,0.17456923693388662,-0.016238764091568048,1,2.0,2012.0,91.0,5.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,12,40.0,76,253374.0,0.0,0.0,-28.0,28.0,4.343805421853684,0,0,0,0
tt2049543,0.0,13.0,1.0,0.0,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,1.0,2015,0.0,9.276408971945887,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.48938308832767935,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,4.0,2003.5,93.0,6.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,50,34.0,28,2543.0,0.0,0.0,16.0,16.0,3.367295829986474,0,0,0,0
tt9691136,0.0,19.0,4.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,2020,0.0,10.026501328431273,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.20547727264824273,0.20080424948508865,0.004673023163154072,1,3.0,1999.0,94.0,5.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1841642,0.0,7.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2015,0.0,9.598930562859502,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2011.0,91.0,5.7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0261289,0.0,12.0,2.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2002,0.0,9.767094927630573,1.0,1.0,2.0,2.0,0.0,0.5011993283761094,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2000.5,94.0,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,26.0,113,27094.0,0.0,0.0,-22.0,22.0,4.736198448394496,0,0,0,0
tt0407851,1.0,14.0,3.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2004,0.0,8.343553835005117,1.0,1.0,1.0,1.0,1.0,0.5466538738306549,0.5466538738306549,0.5013192612137203,1.0,1.0,0.0,0.058470702176818413,0.029861968549658266,0.028608733627160148,1,3.0,1999.0,95.0,6.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0051993,0.0,24.0,5.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,1958,0.0,7.615298339825815,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.20369135129256005,0.2343709594892867,-0.03067960819672666,1,2.0,2012.0,89.5,5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt4736550,1.0,14.0,3.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,0.0,0.0,1.0,2019,0.0,8.702579645697975,2.0,2.0,3.0,3.0,0.0,0.5131926121372031,0.5092348284960422,0.5013192612137203,1.0,1.0,0.0,0.16759236359519492,0.1555991294030797,0.011993234192115204,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,64.0,47,288.0,1.0,1.0,23.0,23.0,3.871201010907891,0,0,0,0
tt5843850,0.0,5.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1997,0.0,8.131530710604252,1.0,1.0,1.0,1.0,1.0,0.525065963060686,0.525065963060686,0.5013192612137203,1.0,1.0,0.0,0.008568447619313772,0.0029278656188187753,0.005640582000494996,1,4.0,1997.5,94.0,6.15,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0044750,0.0,14.0,4.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,1996,0.0,7.288244401020124,1.0,1.0,2.0,2.0,0.0,0.525065963060686,0.5457152690145692,0.5013192612137203,1.0,1.0,0.0,0.0015167408923248873,0.009671205977725144,-0.008154465085400258,1,3.0,1999.0,95.0,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0084777,1.0,8.0,1.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,1.0,1982,0.0,8.562889053598608,1.0,1.0,1.0,1.0,1.0,0.5466538738306549,0.5228863140988872,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2011.0,91.0,5.7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0082073,1.0,22.0,4.0,0.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,1.0,1981,0.0,8.176391596633795,1.0,1.0,3.0,3.0,0.0,0.4359297923597568,0.5060135367672364,0.5013192612137203,1.0,1.0,0.0,0.0049212991987174215,0.0015066085249466538,0.0034146906737707677,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0047522,1.0,14.0,4.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,2001,0.0,9.75452339939617,1.0,1.0,5.0,5.0,0.0,0.6560822491129106,0.5246342048452867,0.5013192612137203,1.0,1.0,0.0,0.03151383251563365,0.023979027052208914,0.007534805463424738,1,3.0,1996.0,95.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0052708,1.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,1959,0.0,8.688899461314318,1.0,1.0,2.0,2.0,0.0,0.5466538738306549,0.5447099624210443,0.5013192612137203,1.0,1.0,0.0,0.2134995044256849,0.22130319531851214,-0.007803690892827231,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0122529,1.0,10.0,2.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,1997,0.0,8.881280595070423,1.0,1.0,1.0,1.0,1.0,0.5466538738306549,0.5466538738306549,0.5013192612137203,1.0,1.0,0.0,0.0056673072900765035,0.00203596408144293,0.0036313432086335735,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,82.0,29,5524.0,0.0,1.0,8.0,8.0,3.4011973816621555,0,0,0,0
tt0101732,0.0,30.0,6.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1992,0.0,9.264201433860912,1.0,1.0,3.0,3.0,0.0,0.5013192612137203,0.49336181262302636,0.5013192612137203,1.0,1.0,0.0,0.1356057169102828,0.12844604420416691,0.007159672706115894,1,2.0,1997.5,95.0,6.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0388473,1.0,16.0,2.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,1.0,2003,0.0,10.474241084882006,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5131926121372031,0.5013192612137203,1.0,1.0,0.0,0.020076240473304828,0.005144716905015683,0.014931523568289145,1,3.0,2005.0,90.0,6.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0028070,1.0,13.0,2.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,1996,0.0,8.032035314398824,1.0,1.0,9.0,9.0,0.0,0.5013192612137203,0.5196896777142275,0.5013192612137203,1.0,1.0,0.0,0.019552793248144545,0.005208272474022728,0.014344520774121818,1,2.0,2006.0,91.5,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0200309,1.0,30.0,5.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,1996,0.0,7.769378609513984,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.6202574833955055,0.5013192612137203,1.0,1.0,0.0,0.2017618124081659,0.1746521554419406,0.027109656966225304,1,3.0,1999.0,94.0,5.9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0284137,1.0,19.0,4.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,1.0,2001,0.0,9.29182818882245,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.01013089811580067,0.0029490124091809886,0.007181885706619682,1,3.0,1999.0,95.0,6.2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0398029,0.0,13.0,3.0,0.0,0.0,0.0,0.23076923076923078,1.0,0.0,0.0,0.0,1.0,2006,0.0,7.849323818040561,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.48938308832767935,0.5013192612137203,1.0,1.0,0.0,0.18988602730078244,0.21266765174431687,-0.02278162444353443,1,4.0,1994.5,94.5,6.050000000000001,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0099441,0.0,9.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,1990,0.0,7.524021415206125,1.0,1.0,2.0,2.0,0.0,0.4774469154416384,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2012.0,91.0,5.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt1832516,0.0,21.0,2.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.0,0.0,0.0,1.0,1997,0.0,6.922643891475888,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.009426756037660593,-0.009426756037660593,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt6108090,1.0,16.0,2.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,2017,0.0,10.05805243228504,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.014718746944471442,0.006955154264291356,0.007763592680180086,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2667380,0.0,12.0,2.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2016,0.0,9.538204234060796,1.0,1.0,1.0,1.0,1.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.005671274011011035,0.027146313610849664,-0.021475039599838628,1,4.0,2011.0,91.5,5.65,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,75,44.0,12,1653.0,0.0,1.0,31.0,31.0,2.5649493574615367,0,0,0,0
tt2060525,0.0,7.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2011,0.0,7.876258882303226,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.0,0.0,0.0,1,6.0,2006.5,90.5,5.85,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt6366854,1.0,21.0,4.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,1.0,2016,0.0,8.591463398281498,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.008500107762175666,0.011971399888541191,-0.0034712921263655248,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0449059,1.0,20.0,3.0,0.0,0.0,0.0,0.15,1.0,0.0,0.0,0.0,1.0,2006,0.0,13.036635539961633,2.0,2.0,1.0,1.0,0.0,0.525065963060686,0.525065963060686,0.5013192612137203,1.0,1.0,0.0,0.03598678303813786,0.0174248690250991,0.018561914013038763,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,91.0,214,426942.0,1.0,1.0,0.0,0.0,5.3706380281276624,1,1,4,2
tt0082084,0.0,15.0,2.0,0.0,0.0,0.0,0.13333333333333333,1.0,0.0,0.0,0.0,1.0,1997,0.0,8.465268118551318,1.0,1.0,2.0,2.0,0.0,0.4774469154416384,0.48938308832767935,0.5013192612137203,1.0,1.0,0.0,0.001560875903183283,0.010127113993819143,-0.00856623809063586,1,2.0,2012.0,91.0,5.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0077318,1.0,30.0,5.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,1978,0.0,7.656810091480378,1.0,1.0,2.0,2.0,0.0,0.4774469154416384,0.5013192612137203,0.5013192612137203,1.0,1.0,0.0,0.7188604636167226,0.6861330649079048,0.0327273987088178,1,4.0,2000.5,98.0,6.4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt2884206,1.0,9.0,2.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,2014,0.0,11.707241466612551,1.0,1.0,1.0,1.0,1.0,0.4774469154416384,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.004107530099029299,0.00203596408144293,0.0020715660175863694,1,4.0,2003.5,93.0,6.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,51,69.0,103,7410.0,0.0,0.0,-18.0,18.0,4.6443908991413725,0,0,0,0
tt0255477,0.0,9.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,2002,0.0,8.63809600144867,1.0,1.0,4.0,4.0,0.0,0.525065963060686,0.5071959702566562,0.525065963060686,2.0,2.0,1.0,0.00288283032611282,0.00743783160045144,-0.00455500127433862,1,3.0,2007.0,91.0,6.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32.0,54,8930.0,0.0,0.0,-32.0,32.0,4.007333185232471,0,0,0,0
tt11276598,0.0,11.0,2.0,0.0,0.0,0.0,0.18181818181818182,1.0,0.0,0.0,0.0,1.0,2019,0.0,7.826842098158293,1.0,1.0,2.0,2.0,0.0,0.4774469154416384,0.4774469154416384,0.5013192612137203,1.0,1.0,0.0,0.004314207465104443,0.007267215780147302,-0.002953008315042859,1,3.0,2005.0,90.0,6.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
tt0072030,1.0,15.0,2.0,0.0,0.0,0.0,0.13333333333333333,1.0,0.0,0.0,0.0,1.0,1974,0.0,6.923628628138427,1.0,1.0,2.0,2.0,0.0,0.5013192612137203,0.5121027876563038,0.5013192612137203,1.0,1.0,0.0,0.0047540950965371444,0.0,0.0047540950965371444,0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,,,,0.0,0,0,0,0
